"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"LUX","Luxembourg","T","Total","15_19","15 to 19","2045","2045",43956,,
"MEX","Mexico","T","Total","15_19","15 to 19","2022","2022",11070858,,
"MEX","Mexico","T","Total","15_19","15 to 19","2023","2023",11056608,,
"MEX","Mexico","T","Total","15_19","15 to 19","2024","2024",11032621,,
"MEX","Mexico","T","Total","15_19","15 to 19","2025","2025",11003061,,
"MEX","Mexico","T","Total","15_19","15 to 19","2026","2026",10974505,,
"MEX","Mexico","T","Total","15_19","15 to 19","2027","2027",10948538,,
"MEX","Mexico","T","Total","15_19","15 to 19","2028","2028",10923411,,
"MEX","Mexico","T","Total","15_19","15 to 19","2029","2029",10898583,,
"MEX","Mexico","T","Total","15_19","15 to 19","2030","2030",10871670,,
"MEX","Mexico","T","Total","15_19","15 to 19","2031","2031",10838578,,
"MEX","Mexico","T","Total","15_19","15 to 19","2032","2032",10795453,,
"MEX","Mexico","T","Total","15_19","15 to 19","2033","2033",10740363,,
"MEX","Mexico","T","Total","15_19","15 to 19","2034","2034",10674407,,
"MEX","Mexico","T","Total","15_19","15 to 19","2035","2035",10600556,,
"MEX","Mexico","T","Total","15_19","15 to 19","2036","2036",10522015,,
"MEX","Mexico","T","Total","15_19","15 to 19","2037","2037",10441629,,
"MEX","Mexico","T","Total","15_19","15 to 19","2038","2038",10361706,,
"MEX","Mexico","T","Total","15_19","15 to 19","2039","2039",10282345,,
"MEX","Mexico","T","Total","15_19","15 to 19","2040","2040",10203866,,
"MEX","Mexico","T","Total","15_19","15 to 19","2041","2041",10126456,,
"MEX","Mexico","T","Total","15_19","15 to 19","2042","2042",10050199,,
"MEX","Mexico","T","Total","15_19","15 to 19","2043","2043",9975021,,
"MEX","Mexico","T","Total","15_19","15 to 19","2044","2044",9900836,,
"MEX","Mexico","T","Total","15_19","15 to 19","2045","2045",9827482,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2022","2022",1024266,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2023","2023",1021144,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2024","2024",1014791,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2025","2025",1013509.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2026","2026",1012093.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2027","2027",1008066.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2028","2028",1000256,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2029","2029",989924.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2030","2030",979442,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2031","2031",970123,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2032","2032",963815,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2033","2033",959024,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2034","2034",953924.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2035","2035",948736.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2036","2036",949130.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2037","2037",949438,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2038","2038",949225.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2039","2039",955928,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2040","2040",969138,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2041","2041",983049.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2042","2042",1001017.5,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2043","2043",1024018,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2044","2044",1043438,,
"NLD","Netherlands","T","Total","15_19","15 to 19","2045","2045",1059407.5,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2022","2022",317200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2023","2023",324100,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2024","2024",331300,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2025","2025",340200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2026","2026",347600,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2027","2027",350800,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2028","2028",351300,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2029","2029",349900,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2030","2030",346900,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2031","2031",343900,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2032","2032",341200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2033","2033",337500,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2034","2034",335000,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2035","2035",331800,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2036","2036",330500,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2037","2037",329600,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2038","2038",328600,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2039","2039",328200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2040","2040",328400,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2041","2041",327500,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2042","2042",326100,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2043","2043",326200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2044","2044",326200,,
"NZL","New Zealand","T","Total","15_19","15 to 19","2045","2045",326000,,
"NOR","Norway","T","Total","15_19","15 to 19","2022","2022",321318,,
"NOR","Norway","T","Total","15_19","15 to 19","2023","2023",326292,,
"NOR","Norway","T","Total","15_19","15 to 19","2024","2024",330811,,
"NOR","Norway","T","Total","15_19","15 to 19","2025","2025",334522,,
"NOR","Norway","T","Total","15_19","15 to 19","2026","2026",335968,,
"NOR","Norway","T","Total","15_19","15 to 19","2027","2027",335566,,
"NOR","Norway","T","Total","15_19","15 to 19","2028","2028",333278,,
"NOR","Norway","T","Total","15_19","15 to 19","2029","2029",328644,,
"NOR","Norway","T","Total","15_19","15 to 19","2030","2030",323758,,
"NOR","Norway","T","Total","15_19","15 to 19","2031","2031",319963,,
"NOR","Norway","T","Total","15_19","15 to 19","2032","2032",315939,,
"NOR","Norway","T","Total","15_19","15 to 19","2033","2033",310991,,
"NOR","Norway","T","Total","15_19","15 to 19","2034","2034",306022,,
"NOR","Norway","T","Total","15_19","15 to 19","2035","2035",300419,,
"NOR","Norway","T","Total","15_19","15 to 19","2036","2036",295957,,
"NOR","Norway","T","Total","15_19","15 to 19","2037","2037",293642,,
"NOR","Norway","T","Total","15_19","15 to 19","2038","2038",292491,,
"NOR","Norway","T","Total","15_19","15 to 19","2039","2039",292286,,
"NOR","Norway","T","Total","15_19","15 to 19","2040","2040",293187,,
"NOR","Norway","T","Total","15_19","15 to 19","2041","2041",293598,,
"NOR","Norway","T","Total","15_19","15 to 19","2042","2042",293670,,
"NOR","Norway","T","Total","15_19","15 to 19","2043","2043",295065,,
"NOR","Norway","T","Total","15_19","15 to 19","2044","2044",296931,,
"NOR","Norway","T","Total","15_19","15 to 19","2045","2045",298989,,
"POL","Poland","T","Total","15_19","15 to 19","2022","2022",1856060,,
"POL","Poland","T","Total","15_19","15 to 19","2023","2023",1970834,,
"POL","Poland","T","Total","15_19","15 to 19","2024","2024",2064237,,
"POL","Poland","T","Total","15_19","15 to 19","2025","2025",2127564,,
"POL","Poland","T","Total","15_19","15 to 19","2026","2026",2151980,,
"POL","Poland","T","Total","15_19","15 to 19","2027","2027",2146812,,
"POL","Poland","T","Total","15_19","15 to 19","2028","2028",2108561,,
"POL","Poland","T","Total","15_19","15 to 19","2029","2029",2048773,,
"POL","Poland","T","Total","15_19","15 to 19","2030","2030",1996457,,
"POL","Poland","T","Total","15_19","15 to 19","2031","2031",1969556,,
"POL","Poland","T","Total","15_19","15 to 19","2032","2032",1971232,,
"POL","Poland","T","Total","15_19","15 to 19","2033","2033",1984283,,
"POL","Poland","T","Total","15_19","15 to 19","2034","2034",1992426,,
"POL","Poland","T","Total","15_19","15 to 19","2035","2035",1986495,,
"POL","Poland","T","Total","15_19","15 to 19","2036","2036",1953653,,
"POL","Poland","T","Total","15_19","15 to 19","2037","2037",1881693,,
"POL","Poland","T","Total","15_19","15 to 19","2038","2038",1807111,,
"POL","Poland","T","Total","15_19","15 to 19","2039","2039",1755232,,
"POL","Poland","T","Total","15_19","15 to 19","2040","2040",1714227,,
"POL","Poland","T","Total","15_19","15 to 19","2041","2041",1687049,,
"POL","Poland","T","Total","15_19","15 to 19","2042","2042",1676367,,
"POL","Poland","T","Total","15_19","15 to 19","2043","2043",1660319,,
"POL","Poland","T","Total","15_19","15 to 19","2044","2044",1629474,,
"POL","Poland","T","Total","15_19","15 to 19","2045","2045",1598644,,
"PRT","Portugal","T","Total","15_19","15 to 19","2022","2022",524464,,
"PRT","Portugal","T","Total","15_19","15 to 19","2023","2023",520125,,
"PRT","Portugal","T","Total","15_19","15 to 19","2024","2024",514170,,
"PRT","Portugal","T","Total","15_19","15 to 19","2025","2025",507696,,
"PRT","Portugal","T","Total","15_19","15 to 19","2026","2026",501552,,
"PRT","Portugal","T","Total","15_19","15 to 19","2027","2027",493946,,
"PRT","Portugal","T","Total","15_19","15 to 19","2028","2028",481941,,
"PRT","Portugal","T","Total","15_19","15 to 19","2029","2029",468618,,
"PRT","Portugal","T","Total","15_19","15 to 19","2030","2030",458069,,
"PRT","Portugal","T","Total","15_19","15 to 19","2031","2031",450495,,
"PRT","Portugal","T","Total","15_19","15 to 19","2032","2032",446329,,
"PRT","Portugal","T","Total","15_19","15 to 19","2033","2033",445230,,
"PRT","Portugal","T","Total","15_19","15 to 19","2034","2034",445083,,
"PRT","Portugal","T","Total","15_19","15 to 19","2035","2035",441028,,
"PRT","Portugal","T","Total","15_19","15 to 19","2036","2036",434726,,
"PRT","Portugal","T","Total","15_19","15 to 19","2037","2037",432258,,
"PRT","Portugal","T","Total","15_19","15 to 19","2038","2038",432412,,
"PRT","Portugal","T","Total","15_19","15 to 19","2039","2039",432771,,
"PRT","Portugal","T","Total","15_19","15 to 19","2040","2040",435027,,
"PRT","Portugal","T","Total","15_19","15 to 19","2041","2041",437259,,
"PRT","Portugal","T","Total","15_19","15 to 19","2042","2042",436280,,
"PRT","Portugal","T","Total","15_19","15 to 19","2043","2043",434188,,
"PRT","Portugal","T","Total","15_19","15 to 19","2044","2044",433171,,
"PRT","Portugal","T","Total","15_19","15 to 19","2045","2045",432432,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2022","2022",266365,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2023","2023",275897,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2024","2024",282838,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2025","2025",287769,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2026","2026",291427,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2027","2027",295019,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2028","2028",296950,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2029","2029",296320,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2030","2030",295451,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2031","2031",296484,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2032","2032",298642,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2033","2033",300705,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2034","2034",302415,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2035","2035",302662,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2036","2036",301110,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2037","2037",297039,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2038","2038",291448,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2039","2039",286215,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2040","2040",281157,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2041","2041",275455,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2042","2042",270194,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2043","2043",265606,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2044","2044",260498,,
"SVK","Slovak Republic","T","Total","15_19","15 to 19","2045","2045",255623,,
"ESP","Spain","T","Total","15_19","15 to 19","2022","2022",2470117.407396,,
"ESP","Spain","T","Total","15_19","15 to 19","2023","2023",2542343.448116,,
"ESP","Spain","T","Total","15_19","15 to 19","2024","2024",2605812.675036,,
"ESP","Spain","T","Total","15_19","15 to 19","2025","2025",2654525.973366,,
"ESP","Spain","T","Total","15_19","15 to 19","2026","2026",2690969.64969,,
"ESP","Spain","T","Total","15_19","15 to 19","2027","2027",2699169.489217,,
"ESP","Spain","T","Total","15_19","15 to 19","2028","2028",2680384.678529,,
"ESP","Spain","T","Total","15_19","15 to 19","2029","2029",2649828.868925,,
"ESP","Spain","T","Total","15_19","15 to 19","2030","2030",2615859.534891,,
"ESP","Spain","T","Total","15_19","15 to 19","2031","2031",2559986.554168,,
"ESP","Spain","T","Total","15_19","15 to 19","2032","2032",2514345.523739,,
"ESP","Spain","T","Total","15_19","15 to 19","2033","2033",2469230.022438,,
"ESP","Spain","T","Total","15_19","15 to 19","2034","2034",2416723.531229,,
"ESP","Spain","T","Total","15_19","15 to 19","2035","2035",2354136.704907,,
"ESP","Spain","T","Total","15_19","15 to 19","2036","2036",2298559.019271,,
"ESP","Spain","T","Total","15_19","15 to 19","2037","2037",2245543.618477,,
"ESP","Spain","T","Total","15_19","15 to 19","2038","2038",2202352.870279,,
"ESP","Spain","T","Total","15_19","15 to 19","2039","2039",2170870.189381,,
"ESP","Spain","T","Total","15_19","15 to 19","2040","2040",2156155.441521,,
"ESP","Spain","T","Total","15_19","15 to 19","2041","2041",2149453.42777,,
"ESP","Spain","T","Total","15_19","15 to 19","2042","2042",2147030.342696,,
"ESP","Spain","T","Total","15_19","15 to 19","2043","2043",2148857.565051,,
"ESP","Spain","T","Total","15_19","15 to 19","2044","2044",2153811.099574,,
"ESP","Spain","T","Total","15_19","15 to 19","2045","2045",2161612.120917,,
"SWE","Sweden","T","Total","15_19","15 to 19","2022","2022",596908,,
"SWE","Sweden","T","Total","15_19","15 to 19","2023","2023",608281,,
"SWE","Sweden","T","Total","15_19","15 to 19","2024","2024",618737,,
"SWE","Sweden","T","Total","15_19","15 to 19","2025","2025",630253,,
"SWE","Sweden","T","Total","15_19","15 to 19","2026","2026",638847,,
"SWE","Sweden","T","Total","15_19","15 to 19","2027","2027",643088,,
"SWE","Sweden","T","Total","15_19","15 to 19","2028","2028",646062,,
"SWE","Sweden","T","Total","15_19","15 to 19","2029","2029",647620,,
"SWE","Sweden","T","Total","15_19","15 to 19","2030","2030",646694,,
"SWE","Sweden","T","Total","15_19","15 to 19","2031","2031",646722,,
"SWE","Sweden","T","Total","15_19","15 to 19","2032","2032",647604,,
"SWE","Sweden","T","Total","15_19","15 to 19","2033","2033",646227,,
"SWE","Sweden","T","Total","15_19","15 to 19","2034","2034",643717,,
"SWE","Sweden","T","Total","15_19","15 to 19","2035","2035",639750,,
"SWE","Sweden","T","Total","15_19","15 to 19","2036","2036",635043,,
"SWE","Sweden","T","Total","15_19","15 to 19","2037","2037",626891,,
"SWE","Sweden","T","Total","15_19","15 to 19","2038","2038",615382,,
"SWE","Sweden","T","Total","15_19","15 to 19","2039","2039",605208,,
"SWE","Sweden","T","Total","15_19","15 to 19","2040","2040",599013,,
"SWE","Sweden","T","Total","15_19","15 to 19","2041","2041",595785,,
"SWE","Sweden","T","Total","15_19","15 to 19","2042","2042",598428,,
"SWE","Sweden","T","Total","15_19","15 to 19","2043","2043",607152,,
"SWE","Sweden","T","Total","15_19","15 to 19","2044","2044",616286,,
"SWE","Sweden","T","Total","15_19","15 to 19","2045","2045",623834,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2022","2022",426783,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2023","2023",434016,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2024","2024",440451,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2025","2025",446422,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2026","2026",452135,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2027","2027",457219,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2028","2028",461111,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2029","2029",464460,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2030","2030",467927,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2031","2031",471648,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2032","2032",475072,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2033","2033",477651,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2034","2034",478714,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2035","2035",477191,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2036","2036",475883,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2037","2037",469936,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2038","2038",463362,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2039","2039",462509,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2040","2040",462620,,
"CHE","Switzerland","T","Total","15_19","15 to 19","2041","2041",461179,,
